Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-January-2020,88.80,89.25,88.10,88.75,88.586893321489138334,346724,1180,30715202.00,105414,30.40,1.15,-0.05
31-December-2019,87.50,89.05,86.90,88.05,88.160219483218270671,244939,1033,21593876.00,49333,20.14,2.15,0.55
30-December-2019,87.90,88.90,87.15,87.60,88.130790835181079083,304425,970,26829216.00,103634,34.04,1.75,-0.30
27-December-2019,86.15,88.65,85.65,88.20,87.858929583159328309,375947,2014,33030301.00,72309,19.23,3.00,2.05
26-December-2019,85.65,86.00,85.20,85.55,85.618534590969407882,139415,653,11936508.00,27642,19.83,0.80,-0.10
24-December-2019,86.40,86.50,85.50,85.65,85.976827329481561906,128945,410,11086282.00,28952,22.45,1.00,-0.75
23-December-2019,87.50,87.50,85.50,85.85,86.224684240382500376,259137,1144,22344006.00,44381,17.13,2.00,-1.65
20-December-2019,86.10,88.20,86.10,87.50,87.400221729490022172,184910,1052,16161175.00,58454,31.61,2.10,1.40
19-December-2019,86.00,86.95,85.60,86.80,86.436915522026901999,140510,692,12145251.00,63715,45.35,1.35,0.80
18-December-2019,86.05,86.75,85.35,86.00,85.996323104591526844,337513,1559,29024877.00,66387,19.67,1.40,-0.05
17-December-2019,86.30,87.20,85.65,85.95,86.356293848370240080,351923,1107,30390766.00,44076,12.52,1.55,-0.35
16-December-2019,86.90,86.90,85.40,86.00,86.222480829999469483,735133,1196,63384991.00,36965,5.03,1.50,-0.90
13-December-2019,85.35,87.60,85.35,86.90,86.643732239537577946,649969,1532,56315740.00,140073,21.55,2.25,1.55
12-December-2019,84.50,85.70,84.45,85.30,85.034715643920492903,374759,1387,31867525.00,87330,23.30,1.25,0.80
11-December-2019,84.00,84.90,83.30,84.15,84.207196764027383958,696174,1675,58622861.00,160305,23.03,1.60,0.15
10-December-2019,84.60,85.20,83.05,83.60,84.128132788998710786,465400,3363,39153233.00,90043,19.35,2.15,-1.00
9-December-2019,84.40,85.35,83.10,84.30,84.431349656800301470,432547,2191,36520527.00,107481,24.85,2.25,-0.10
6-December-2019,87.00,87.45,83.80,84.25,85.498304526611741804,479807,4601,41022685.00,135843,28.31,3.65,-2.75
5-December-2019,88.35,88.35,86.30,86.75,87.072820264681742024,884534,2686,77018870.00,168239,19.02,2.05,-1.60
4-December-2019,85.20,88.20,84.40,87.85,86.770704305519792923,2066092,8721,179276258.00,269256,13.03,3.80,2.65
3-December-2019,87.40,87.45,85.60,86.15,86.226188000594143119,437605,2881,37733011.00,80271,18.34,1.85,-1.25
2-December-2019,89.45,89.85,87.05,87.30,88.226325751188181189,741259,3754,65398558.00,68348,9.22,2.80,-2.15
29-November-2019,90.95,91.70,88.60,88.90,90.216456547498318690,749416,3367,67609656.00,192017,25.62,3.10,-2.05
28-November-2019,88.25,91.25,87.80,90.85,90.027505738226393171,1086137,3765,97782205.00,148511,13.67,3.45,2.60
27-November-2019,88.20,88.30,86.05,87.40,87.261763819293056823,457802,1903,39948610.00,77020,16.82,2.25,-0.80
26-November-2019,90.70,92.05,87.20,87.70,90.023974438915123377,1007156,3721,90668186.00,194224,19.28,4.85,-3.00
25-November-2019,88.00,89.90,87.60,89.45,89.250069379972647320,500865,2376,44702236.00,106501,21.26,2.30,1.45
22-November-2019,88.40,88.60,87.30,87.80,87.814869213336564977,1790626,2473,157243588.00,159787,8.92,1.30,-0.60
21-November-2019,88.50,89.45,87.45,87.85,88.481996834015822733,556541,2064,49243859.00,217915,39.16,2.00,-0.65
20-November-2019,88.90,89.60,87.30,88.60,88.510447200992910087,868558,3116,76876457.00,147958,17.03,2.30,-0.30
19-November-2019,87.00,88.70,86.15,87.90,87.496206107102518342,558661,2128,48880718.00,96966,17.36,2.55,0.90
18-November-2019,84.95,87.40,84.50,86.95,86.356528884474801175,787378,2312,67995231.00,202439,25.71,2.90,2.00
15-November-2019,85.00,85.40,82.90,84.30,84.120217283210898280,480663,1418,40433476.00,90990,18.93,2.50,-0.70
14-November-2019,82.50,85.15,82.15,84.60,83.670377261230168334,541243,1563,45286006.00,89698,16.57,3.00,2.10
13-November-2019,83.30,83.90,82.05,82.50,83.106051373242109143,461135,1147,38323109.00,106759,23.15,1.85,-0.80
11-November-2019,82.20,83.60,81.35,83.20,82.939360407781662632,390405,1221,32379941.00,71004,18.19,2.25,1.00
8-November-2019,84.65,84.65,82.00,82.20,83.032471710618617049,620109,1783,51489183.00,107433,17.32,2.65,-2.45
7-November-2019,84.80,85.40,83.45,83.95,84.087478883905166889,412008,1318,34644714.00,96041,23.31,1.95,-0.85
6-November-2019,85.00,86.00,83.50,84.65,84.789379975153629700,722842,1912,61289325.00,132124,18.28,2.50,-0.35
5-November-2019,88.55,88.70,84.20,84.40,86.010440179444800485,741175,2665,63748788.00,215747,29.11,4.50,-4.15
4-November-2019,86.70,89.20,86.60,88.35,88.244605255234157014,1095974,3380,96713793.00,263707,24.06,2.60,1.65
1-November-2019,83.85,86.45,83.45,86.05,85.320748001686608239,882244,2852,75273718.00,167502,18.99,3.00,2.20
31-October-2019,82.90,85.25,81.95,83.75,83.820267744466246950,3393086,3359,284409377.00,2475650,72.96,3.30,0.85
30-October-2019,83.00,83.00,81.80,82.05,82.359587355374898315,385998,1275,31790636.00,116680,30.23,1.20,-0.95
29-October-2019,81.40,82.60,80.80,82.20,81.779915449236502787,681011,1734,55693022.00,119969,17.62,1.80,0.80
27-October-2019,81.10,81.60,80.70,80.90,81.013094320226162940,77820,754,6304439.00,55494,71.31,0.90,-0.20
25-October-2019,80.75,81.40,79.75,80.25,80.256500931421182022,617873,1944,49588325.00,217885,35.26,1.65,-0.50
24-October-2019,84.00,84.00,80.40,81.00,81.496405721285520095,893086,2753,72783299.00,188665,21.12,3.60,-3.00
23-October-2019,83.80,84.50,83.00,83.30,83.919341732391000034,878670,1726,73737408.00,83433,9.50,1.50,-0.50
22-October-2019,85.00,85.00,83.30,83.50,84.237834896495030266,856384,2360,72139934.00,118457,13.83,1.70,-1.50
18-October-2019,84.70,84.80,83.50,84.00,84.200039061854136009,967696,2826,81480041.00,207834,21.48,1.30,-0.70
17-October-2019,81.90,84.80,81.70,84.40,83.515264304825191737,1579502,5077,131912527.00,276889,17.53,3.10,2.50
16-October-2019,86.05,86.80,79.05,82.15,82.353965021145238619,3937293,10833,324251690.00,476349,12.10,7.75,-3.90
15-October-2019,82.90,85.55,81.75,84.50,84.432315540644766066,10865212,2669,917375008.00,10124753,93.18,3.80,1.60
14-October-2019,84.35,85.20,82.40,83.25,84.492038295576561063,1894318,1805,160054789.00,826749,43.64,2.80,-1.10
11-October-2019,84.50,85.45,83.50,84.15,84.507894748180206419,1856804,1954,156914597.00,77556,4.18,1.95,-0.35
10-October-2019,86.30,86.30,83.50,84.30,84.367814418208701106,267828,1186,22596063.00,58044,21.67,2.80,-2.00
9-October-2019,84.90,86.35,84.05,85.90,85.441919906841090343,374414,1128,31990651.00,53886,14.39,2.30,1.00
7-October-2019,88.00,88.00,83.90,84.95,84.943485925042035038,737480,1450,62644122.00,78281,10.61,4.10,-3.05
4-October-2019,89.05,89.60,84.35,85.80,86.725148930066445988,1443127,2717,125155404.00,735326,50.95,5.25,-3.25
3-October-2019,87.55,89.45,85.40,88.90,87.889196696640486369,801366,1905,70431414.00,75962,9.48,4.05,1.35
1-October-2019,91.10,93.15,80.70,87.75,87.752387211855815774,1542804,4879,135384734.00,178840,11.59,12.45,-3.35
30-September-2019,94.50,94.50,89.25,90.40,90.911165125675530501,3109038,5393,282646267.00,227369,7.31,5.25,-4.10
27-September-2019,94.00,95.50,92.30,93.75,93.746200363994697361,1246172,2609,116823890.00,148177,11.89,3.20,-0.25
26-September-2019,92.90,94.90,92.00,93.60,93.251954413005828464,1387501,2480,129387180.00,98968,7.13,2.90,0.70
25-September-2019,94.00,94.20,91.60,92.10,92.541157611495963817,873350,1794,80820820.00,66427,7.61,2.60,-1.90
24-September-2019,96.50,97.20,93.90,94.25,95.492188909665340779,870109,2067,83088613.00,80183,9.22,3.30,-2.25
23-September-2019,95.55,98.60,91.40,95.85,94.503576860611997628,4189428,12291,395915931.00,1066480,25.46,7.20,0.30
20-September-2019,84.00,95.55,83.15,94.75,90.140633779159450130,2027173,6686,182730659.00,312017,15.39,12.40,10.75
19-September-2019,84.55,84.55,82.60,83.50,83.856364047314096285,663650,987,55651276.00,62226,9.38,1.95,-1.05
18-September-2019,84.60,85.50,83.85,84.55,84.603846861075630362,1218188,1471,103063391.00,35473,2.91,1.65,-0.05
17-September-2019,86.00,86.20,83.35,83.70,84.576120711822611378,303334,955,25654813.00,51122,16.85,2.85,-2.30
16-September-2019,86.40,86.90,85.15,85.50,85.672883636235704589,824303,1531,70620415.00,109702,13.31,1.75,-0.90
13-September-2019,86.00,87.55,84.65,86.95,85.624447776221128015,1098513,1964,94059569.00,61622,5.61,2.90,0.95
12-September-2019,86.00,87.55,85.55,85.75,86.346934042839543238,482965,1104,41702547.00,61265,12.69,2.00,-0.25
11-September-2019,86.30,86.80,84.90,85.70,85.716744098767988404,309088,1243,26494017.00,55315,17.90,1.90,-0.60
9-September-2019,83.10,86.60,82.45,86.30,85.296937785783566578,678398,1947,57865272.00,100197,14.77,4.15,3.20
6-September-2019,81.85,83.35,80.90,83.10,82.279844952389651314,175172,752,14413125.00,46696,26.66,2.45,1.25
5-September-2019,81.95,82.90,80.55,81.00,81.555336517447447075,565097,1432,46086676.00,184382,32.63,2.35,-0.95
4-September-2019,81.55,82.35,80.00,81.95,81.227409935321188109,573449,962,46579777.00,42438,7.40,2.35,0.40
3-September-2019,82.50,82.50,79.80,81.40,81.184314870769541824,445135,1512,36137980.00,86548,19.44,2.70,-1.10
30-August-2019,81.70,83.35,80.20,83.00,81.612081690986916744,702501,3298,57332569.00,125136,17.81,3.15,1.30
29-August-2019,81.85,81.85,79.25,80.40,80.206179649151452684,783928,2135,62875870.00,59442,7.58,2.60,-1.45
28-August-2019,84.20,85.30,81.50,81.80,82.503752705717397256,814479,1572,67197574.00,68795,8.45,3.80,-2.40
27-August-2019,83.75,85.70,83.75,84.20,84.409363333850172345,335372,1532,28308537.00,66570,19.85,1.95,0.45
26-August-2019,83.80,83.80,79.65,83.05,80.719951592246570169,1318797,3051,106453230.00,120259,9.12,4.15,-0.75
23-August-2019,80.70,82.75,79.10,80.60,81.252378053645462416,676814,1563,54992747.00,90769,13.41,3.65,-0.10
22-August-2019,82.85,82.85,79.90,80.40,81.302453893396286145,552795,1512,44943590.00,87336,15.80,2.95,-2.45
21-August-2019,85.10,85.10,81.90,82.20,82.834857817083599441,554286,1411,45914202.00,139180,25.11,3.20,-2.90
20-August-2019,85.85,85.85,83.60,84.65,84.291401050788091068,399700,989,33691273.00,41109,10.28,2.25,-1.20
19-August-2019,86.00,86.50,84.90,85.65,85.794142056009861624,287985,888,24707426.00,33636,11.68,1.60,-0.35
16-August-2019,84.80,85.50,83.60,85.25,84.834137893053693441,263291,1155,22336065.00,32998,12.53,1.90,0.45
14-August-2019,83.90,86.50,83.75,84.45,85.176976782469198764,619618,1809,52777188.00,81850,13.21,2.75,0.55
13-August-2019,89.00,89.00,83.00,83.25,85.678094523440406402,1575186,3318,134958935.00,816248,51.82,6.00,-5.75
9-August-2019,88.30,90.25,87.05,87.90,88.654461853091074132,740309,2272,65631696.00,108060,14.60,3.20,-0.40
8-August-2019,87.60,87.95,85.25,87.35,86.253221344610739058,509337,1983,43931957.00,64307,12.63,2.70,-0.25
7-August-2019,88.15,89.25,86.40,86.80,88.053756972766609320,498726,1759,43914698.00,78172,15.67,2.85,-1.35
6-August-2019,88.00,88.85,87.00,88.15,88.069051558175911442,664880,1740,58555351.00,69821,10.50,1.85,0.15
5-August-2019,86.80,89.15,85.00,87.45,86.962028890842858937,995125,2534,86538089.00,89477,8.99,4.15,0.65
2-August-2019,89.00,90.25,87.00,87.30,88.607748705823374503,654277,2181,57974012.00,113822,17.40,3.25,-1.70
1-August-2019,92.00,92.00,87.85,89.40,89.944880718706422680,679109,2357,61082378.00,277130,40.81,4.15,-2.60
31-July-2019,90.50,92.80,89.20,92.40,91.602202690505866678,465340,1989,42626169.00,99409,21.36,3.60,1.90
30-July-2019,94.45,95.00,90.20,90.65,92.568087655317876632,491653,1707,45511378.00,123662,25.15,4.80,-3.80
29-July-2019,96.75,96.75,93.20,93.70,94.027098203804918633,1213955,2121,114144666.00,747390,61.57,3.55,-3.05
26-July-2019,93.00,95.75,92.65,95.30,93.559910178414227658,1196149,2556,111911593.00,573372,47.93,3.10,2.30
25-July-2019,93.00,93.65,91.65,92.45,92.496336300310392499,973606,3421,90054988.00,472378,48.52,2.00,-0.55
24-July-2019,94.90,95.00,92.75,93.10,93.757936243708901812,615751,2099,57731543.00,275946,44.81,2.25,-1.80
23-July-2019,96.00,96.20,93.65,94.20,95.219681805421635278,1638620,4632,156028875.00,1052008,64.20,2.55,-1.80
22-July-2019,98.90,98.90,94.70,95.65,95.918301606145862914,2398101,5371,230021775.00,1177436,49.10,4.20,-3.25
19-July-2019,99.60,100.00,98.35,98.85,99.038393001577223278,1582528,4429,156731030.00,887380,56.07,1.65,-0.75
18-July-2019,103.50,103.50,98.80,99.15,100.879676025563094514,1156511,4665,116668455.00,332136,28.72,4.70,-4.35
17-July-2019,107.00,107.00,102.10,103.15,103.646504742256426866,1704252,4732,176639763.00,646466,37.93,4.90,-3.85
16-July-2019,108.20,108.70,101.90,107.35,106.306984928780271721,3034061,10675,322541877.00,620722,20.46,6.80,-0.85
15-July-2019,107.60,107.60,103.40,106.60,105.471174090640069081,824536,2706,86964780.00,289797,35.15,4.20,-1.00
12-July-2019,105.10,106.85,104.70,106.20,105.458696634798167119,1754397,3767,185016421.00,1487555,84.79,2.15,1.10
11-July-2019,104.85,106.00,104.55,104.85,104.954357200913218369,772652,1579,81093194.00,434666,56.26,1.45,0.00
10-July-2019,106.55,107.80,104.85,105.30,106.532936043003888566,256907,1156,27369057.00,46690,18.17,2.95,-1.25
9-July-2019,104.65,107.20,103.65,106.65,105.501493528045137736,337456,1009,35602112.00,84940,25.17,3.55,2.00
8-July-2019,106.85,106.90,104.20,105.15,105.339569332372160081,430030,1132,45299175.00,74654,17.36,2.70,-1.70
5-July-2019,109.00,109.70,106.70,107.20,108.316198581885682933,523089,1313,56659012.00,116518,22.27,3.00,-1.80
4-July-2019,109.90,110.15,108.45,108.85,109.315047447626553630,375572,1616,41055671.00,77051,20.52,1.70,-1.05
3-July-2019,108.15,110.35,108.10,109.75,109.663437135556385124,345561,1274,37895407.00,111511,32.27,2.25,1.60
2-July-2019,109.90,109.90,108.05,108.45,108.715636854960245283,307888,1098,33472240.00,54874,17.82,1.85,-1.45
1-July-2019,108.90,109.50,107.70,109.10,108.646563926632269915,740380,1529,80439743.00,362441,48.95,1.80,0.20
28-June-2019,108.50,109.05,106.80,108.30,107.937043545637147030,573031,1598,61851272.00,164560,28.72,2.25,-0.20
27-June-2019,104.55,109.70,104.55,108.50,107.371888283849172464,857244,3104,92043907.00,215508,25.14,5.15,3.95
26-June-2019,104.50,104.75,103.60,104.50,104.132349797540747441,645562,991,67223888.00,335208,51.92,1.15,0.00
25-June-2019,102.00,104.45,102.00,103.95,103.714616314847735241,344827,871,35763600.00,140151,40.64,2.45,1.95
24-June-2019,102.80,103.50,101.70,102.85,102.613967710595322574,328343,760,33692578.00,111592,33.99,1.80,0.05
21-June-2019,104.00,104.00,101.25,102.80,102.646788493507119281,830140,1795,85211205.00,334677,40.32,2.75,-1.20
20-June-2019,104.25,104.50,100.90,104.05,102.944597471577191519,1275736,2563,131330129.00,523053,41.00,3.60,-0.20
19-June-2019,105.85,106.20,103.80,104.20,104.819119338605319913,556400,1234,58321358.00,161160,28.96,2.40,-1.65
18-June-2019,105.90,106.40,104.55,104.90,105.266383017480856932,307422,1441,32361202.00,67010,21.80,1.85,-1.00
17-June-2019,105.90,106.80,104.60,105.90,105.550543726362187965,330773,1089,34913270.00,75218,22.74,2.20,0.00
14-June-2019,105.60,107.25,105.00,105.90,106.147966043917543344,422428,1229,44839873.00,52324,12.39,2.25,0.30
13-June-2019,105.00,107.00,104.50,106.70,105.757824099110171574,406820,1198,43024398.00,66057,16.24,2.50,1.70
12-June-2019,106.60,107.25,104.95,105.15,105.842059516794342958,203640,851,21553677.00,51369,25.23,2.30,-1.45
11-June-2019,106.50,108.00,104.35,107.45,106.465605717346590948,431249,1274,45913186.00,90590,21.01,3.65,0.95
10-June-2019,105.10,107.25,104.65,105.20,105.423471296125438250,401026,1171,42277553.00,95339,23.77,2.60,0.10
7-June-2019,105.00,106.80,104.15,106.00,105.638073231943224127,412006,1318,43523520.00,55139,13.38,2.65,1.00
6-June-2019,107.90,107.90,103.35,105.00,104.877143811939497197,912685,3225,95719796.00,93815,10.28,4.55,-2.90
4-June-2019,107.50,109.60,107.50,107.90,108.510851035149900489,504468,1672,54740252.00,89909,17.82,2.10,0.40
3-June-2019,107.80,108.10,106.40,107.55,107.314417632398038292,435335,1260,46717722.00,85965,19.75,1.70,-0.25
31-May-2019,108.90,109.00,106.35,107.15,107.566499145278494240,662204,1859,71230966.00,98760,14.91,2.65,-1.75
30-May-2019,107.85,108.80,107.15,108.05,107.924732215409618083,406110,1388,43829313.00,81637,20.10,1.65,0.20
29-May-2019,106.80,108.90,106.10,107.45,107.870676669791123381,822543,2578,88728270.00,125452,15.25,2.80,0.65
28-May-2019,108.30,108.30,106.55,107.50,107.434071139436741021,441218,1547,47401846.00,93177,21.12,1.75,-0.80
27-May-2019,106.00,108.35,105.10,108.00,107.467091810008652902,1030868,3187,110784386.00,219514,21.29,3.25,2.00
24-May-2019,103.25,106.05,102.60,105.70,104.229098871744921376,1626228,3696,169500279.00,522099,32.10,3.45,2.45
23-May-2019,104.45,106.85,101.90,102.40,104.492868475437341499,3374594,5886,352621007.00,393455,11.66,4.95,-2.05
22-May-2019,101.50,103.05,100.50,101.60,102.157803999047946027,949526,2187,97001491.00,505944,53.28,2.55,0.10
21-May-2019,104.40,104.40,100.75,101.35,102.098912811400155657,580764,1919,59295373.00,136065,23.43,3.65,-3.05
20-May-2019,100.25,106.40,100.00,103.50,103.933817956037221604,1736196,5511,180449479.00,453203,26.10,6.40,3.25
17-May-2019,98.10,99.65,96.25,98.45,97.847990245267793602,671674,1981,65721951.00,130220,19.39,3.40,0.35
16-May-2019,97.50,98.25,96.80,97.85,97.593113315899121573,977771,3366,95423716.00,391854,40.08,1.45,0.35
15-May-2019,98.50,98.90,96.80,97.50,97.821736951677103152,1227265,2380,120053194.00,582750,47.48,2.10,-1.00
14-May-2019,96.45,99.15,95.80,98.25,98.084655168114812292,762009,2339,74741390.00,127654,16.75,3.35,1.80
13-May-2019,97.00,98.80,96.10,96.45,97.541457481878853192,880601,2420,85895105.00,234274,26.60,2.70,-0.55
10-May-2019,98.00,98.20,96.05,96.90,96.486952092319306359,1637274,2438,157975578.00,1122414,68.55,2.15,-1.10
9-May-2019,98.60,98.60,97.00,97.25,97.765317145871967204,1433867,3898,140182462.00,581716,40.57,1.60,-1.35
8-May-2019,99.00,99.95,97.85,98.50,98.889993861604823143,721687,2136,71367623.00,125597,17.40,2.10,-0.50
7-May-2019,101.00,101.85,98.10,98.80,100.077970972807992074,1745329,5548,174668985.00,603114,34.56,3.75,-2.20
6-May-2019,101.00,102.45,98.45,100.10,100.772573558096793081,4206437,12982,423893482.00,466696,11.09,4.00,-0.90
3-May-2019,94.50,98.45,94.50,97.75,96.660656348467730866,662971,2684,64083212.00,185508,27.98,3.95,3.25
2-May-2019,94.00,95.50,92.00,94.20,94.164216938494792690,508900,1296,47920170.00,68033,13.37,3.50,0.20
30-April-2019,96.00,96.00,92.00,92.65,93.166329274626348894,433225,1352,40361983.00,126596,29.22,4.00,-3.35
26-April-2019,95.50,96.05,94.40,95.60,95.324538110853395185,250060,651,23836854.00,65694,26.27,1.65,0.10
25-April-2019,95.00,96.70,95.00,95.50,96.070149591177077096,402497,1181,38667947.00,49170,12.22,1.70,0.50
24-April-2019,96.40,96.40,94.90,95.30,95.397101401210513224,301525,845,28764611.00,92898,30.81,1.50,-1.10
23-April-2019,95.90,97.40,94.15,95.30,95.828115610134714548,650635,2654,62349126.00,178745,27.47,3.25,-0.60
22-April-2019,96.40,97.10,94.40,95.40,95.636931857128712619,393893,2036,37670718.00,121172,30.76,2.70,-1.00
18-April-2019,98.10,98.20,95.40,96.95,96.850673425104348066,578832,1875,56060269.00,215764,37.28,2.80,-1.15
16-April-2019,97.95,99.00,97.35,98.10,98.438227862082602293,2589347,1555,254890730.00,2104018,81.26,1.65,0.15
15-April-2019,97.00,98.25,96.65,97.65,97.680633920203297290,635916,1446,62116678.00,275497,43.32,1.60,0.65
12-April-2019,96.50,97.50,96.25,96.70,96.957678443557098297,494358,1486,47931804.00,195267,39.50,1.25,0.20
11-April-2019,97.90,98.15,95.95,96.45,96.882870661338329637,421645,1151,40850178.00,85999,20.40,2.20,-1.45
10-April-2019,98.15,99.10,97.35,97.70,98.147911788309532447,363852,1755,35711314.00,70790,19.46,1.75,-0.45
9-April-2019,97.05,98.65,95.40,98.20,97.025763351309888148,511036,1974,49583658.00,120299,23.54,3.25,1.15
8-April-2019,99.25,99.55,96.20,97.10,97.685325815063657488,1069395,2331,104464199.00,376796,35.23,3.35,-2.15
5-April-2019,95.10,100.00,95.10,98.90,97.736351483579333250,725610,2269,70918474.00,222990,30.73,4.90,3.80
4-April-2019,95.00,96.90,94.75,95.10,95.650561257216164207,436520,2350,41753383.00,58786,13.47,2.15,0.10
3-April-2019,97.65,98.45,95.10,95.55,96.406651627228769351,1128145,4435,108760682.00,555127,49.21,3.35,-2.10
2-April-2019,98.00,99.40,96.05,97.65,97.955292918335027815,733754,2609,71875088.00,115350,15.72,3.35,-0.35
1-April-2019,96.95,99.15,96.35,97.95,97.929862002182142180,1124583,3845,110130258.00,160230,14.25,2.80,1.00
29-March-2019,94.10,97.95,93.80,96.40,96.031081365548534979,1496395,4913,143700430.00,338542,22.62,4.15,2.30
28-March-2019,92.70,94.00,91.40,93.55,92.755612192397572735,670549,2170,62197183.00,142850,21.30,2.60,0.85
27-March-2019,91.20,92.60,90.65,91.85,91.840456768222691600,555818,2025,51046579.00,139310,25.06,1.95,0.65
